rewards_account_id,user_id,card_id,transaction_date,transaction_amount_usd,mcc,spend_category,points_per_usd,points_issued,age_months,redemption_development_pct,expected_ultimate_redemption_points,modeled_redeemed_to_date,outstanding_expected_redemption_points,modeled_liability_usd,is_expired
U0_C3,0,3,2010-11-03,47.98,5411,Grocery,2,96,111,1.0,88.32,88.32,0.0,0.0,True
U0_C3,0,3,2010-11-03,20.01,7230,Other,1,20,111,1.0,18.4,18.4,0.0,0.0,True
U0_C3,0,3,2010-11-03,157.62,4899,Other,1,158,111,1.0,145.36,145.36,0.0,0.0,True
U0_C0,0,0,2010-11-03,30.78,4814,Other,1,31,111,1.0,28.52,28.52,0.0,0.0,True
U0_C0,0,0,2010-11-04,29.99,5411,Grocery,2,60,111,1.0,55.2,55.2,0.0,0.0,True
U0_C2,0,2,2010-11-04,54.17,7538,Other,1,54,111,1.0,49.68,49.68,0.0,0.0,True
U0_C3,0,3,2010-11-04,147.13,5411,Grocery,2,294,111,1.0,270.48,270.48,0.0,0.0,True
U0_C3,0,3,2010-11-04,247.68,6300,Other,1,248,111,1.0,228.16,228.16,0.0,0.0,True
U0_C2,0,2,2010-11-05,37.89,5942,Retail,1,38,111,1.0,34.96,34.96,0.0,0.0,True
U0_C3,0,3,2010-11-05,159.98,5411,Grocery,2,320,111,1.0,294.4,294.4,0.0,0.0,True
U0_C3,0,3,2010-11-05,86.83,5411,Grocery,2,174,111,1.0,160.08,160.08,0.0,0.0,True
U0_C3,0,3,2010-11-05,38.59,5912,Retail,1,39,111,1.0,35.88,35.88,0.0,0.0,True
U0_C0,0,0,2010-11-06,2.55,7542,Other,1,3,111,1.0,2.76,2.76,0.0,0.0,True
U0_C3,0,3,2010-11-06,38.89,5912,Retail,1,39,111,1.0,35.88,35.88,0.0,0.0,True
U0_C3,0,3,2010-11-06,38.49,5912,Retail,1,38,111,1.0,34.96,34.96,0.0,0.0,True
U0_C2,0,2,2010-11-07,194.31,8049,Other,1,194,111,1.0,178.48,178.48,0.0,0.0,True
U0_C3,0,3,2010-11-07,19.22,5942,Retail,1,19,111,1.0,17.48,17.48,0.0,0.0,True
U0_C0,0,0,2010-11-08,7.22,5815,Retail,1,7,111,1.0,6.44,6.44,0.0,0.0,True
U0_C0,0,0,2010-11-08,127.8,5300,Retail,1,128,111,1.0,117.76,117.76,0.0,0.0,True
U0_C0,0,0,2010-11-08,75.11,5300,Retail,1,75,111,1.0,69.0,69.0,0.0,0.0,True
U0_C3,0,3,2010-11-09,129.97,5300,Retail,1,130,111,1.0,119.6,119.6,0.0,0.0,True
U0_C3,0,3,2010-11-09,117.78,5300,Retail,1,118,111,1.0,108.56,108.56,0.0,0.0,True
U0_C0,0,0,2010-11-09,5.12,5815,Retail,1,5,111,1.0,4.6,4.6,0.0,0.0,True
U0_C3,0,3,2010-11-09,173.19,4814,Other,1,173,111,1.0,159.16,159.16,0.0,0.0,True
U0_C0,0,0,2010-11-09,6.07,5411,Grocery,2,12,111,1.0,11.04,11.04,0.0,0.0,True
U0_C2,0,2,2010-11-09,30.51,5912,Retail,1,31,111,1.0,28.52,28.52,0.0,0.0,True
U0_C3,0,3,2010-11-10,80.11,5300,Retail,1,80,111,1.0,73.6,73.6,0.0,0.0,True
U0_C3,0,3,2010-11-10,42.34,5942,Retail,1,42,111,1.0,38.64,38.64,0.0,0.0,True
U0_C3,0,3,2010-11-10,45.13,7538,Other,1,45,111,1.0,41.4,41.4,0.0,0.0,True
U0_C3,0,3,2010-11-11,152.94,5311,Retail,1,153,111,1.0,140.76,140.76,0.0,0.0,True
U0_C3,0,3,2010-11-11,3.5,5541,Fuel,1,4,111,1.0,3.68,3.68,0.0,0.0,True
U0_C3,0,3,2010-11-11,198.02,4814,Other,1,198,111,1.0,182.16,182.16,0.0,0.0,True
U0_C2,0,2,2010-11-11,35.55,5912,Retail,1,36,111,1.0,33.12,33.12,0.0,0.0,True
U0_C2,0,2,2010-11-11,7.95,5912,Retail,1,8,111,1.0,7.36,7.36,0.0,0.0,True
U0_C2,0,2,2010-11-12,13.49,5300,Retail,1,13,111,1.0,11.96,11.96,0.0,0.0,True
U0_C2,0,2,2010-11-12,136.49,5411,Grocery,2,273,111,1.0,251.16,251.16,0.0,0.0,True
U0_C3,0,3,2010-11-13,118.29,5912,Retail,1,118,111,1.0,108.56,108.56,0.0,0.0,True
U0_C3,0,3,2010-11-13,89.95,5311,Retail,1,90,111,1.0,82.8,82.8,0.0,0.0,True
U0_C2,0,2,2010-11-14,8.1,5812,Dining,2,16,111,1.0,14.72,14.72,0.0,0.0,True
U0_C3,0,3,2010-11-14,101.28,5300,Retail,1,101,111,1.0,92.92,92.92,0.0,0.0,True
U0_C2,0,2,2010-11-15,40.14,5942,Retail,1,40,111,1.0,36.8,36.8,0.0,0.0,True
U0_C3,0,3,2010-11-15,136.16,5912,Retail,1,136,111,1.0,125.12,125.12,0.0,0.0,True
U0_C3,0,3,2010-11-15,261.89,4814,Other,1,262,111,1.0,241.04,241.04,0.0,0.0,True
U0_C0,0,0,2010-11-16,36.33,5411,Grocery,2,73,111,1.0,67.16,67.16,0.0,0.0,True
U0_C2,0,2,2010-11-16,68.86,5812,Dining,2,138,111,1.0,126.96,126.96,0.0,0.0,True
U0_C2,0,2,2010-11-16,62.12,7538,Other,1,62,111,1.0,57.04,57.04,0.0,0.0,True
U0_C2,0,2,2010-11-16,36.56,5912,Retail,1,37,111,1.0,34.04,34.04,0.0,0.0,True
U0_C3,0,3,2010-11-16,104.67,5300,Retail,1,105,111,1.0,96.6,96.6,0.0,0.0,True
U0_C0,0,0,2010-11-16,136.07,5300,Retail,1,136,111,1.0,125.12,125.12,0.0,0.0,True
U0_C0,0,0,2010-11-17,141.97,5300,Retail,1,142,111,1.0,130.64,130.64,0.0,0.0,True
U0_C0,0,0,2010-11-17,36.37,5912,Retail,1,36,111,1.0,33.12,33.12,0.0,0.0,True
U0_C3,0,3,2010-11-17,45.22,5942,Retail,1,45,111,1.0,41.4,41.4,0.0,0.0,True
U0_C3,0,3,2010-11-17,36.06,5311,Retail,1,36,111,1.0,33.12,33.12,0.0,0.0,True
U0_C3,0,3,2010-11-18,58.55,7538,Other,1,59,111,1.0,54.28,54.28,0.0,0.0,True
U0_C3,0,3,2010-11-18,56.06,5311,Retail,1,56,111,1.0,51.52,51.52,0.0,0.0,True
U0_C2,0,2,2010-11-18,24.76,7230,Other,1,25,111,1.0,23.0,23.0,0.0,0.0,True
U0_C3,0,3,2010-11-18,158.8,5411,Grocery,2,318,111,1.0,292.56,292.56,0.0,0.0,True
U0_C3,0,3,2010-11-19,147.33,5411,Grocery,2,295,111,1.0,271.4,271.4,0.0,0.0,True
U0_C0,0,0,2010-11-19,45.16,7349,Other,1,45,111,1.0,41.4,41.4,0.0,0.0,True
U0_C2,0,2,2010-11-19,128.25,5912,Retail,1,128,111,1.0,117.76,117.76,0.0,0.0,True
U0_C0,0,0,2010-11-20,14.89,5300,Retail,1,15,111,1.0,13.8,13.8,0.0,0.0,True
U0_C0,0,0,2010-11-20,1.56,5499,Grocery,2,3,111,1.0,2.76,2.76,0.0,0.0,True
U0_C0,0,0,2010-11-21,11.52,5541,Fuel,1,12,111,1.0,11.04,11.04,0.0,0.0,True
U0_C0,0,0,2010-11-21,121.28,5300,Retail,1,121,111,1.0,111.32,111.32,0.0,0.0,True
U0_C0,0,0,2010-11-22,33.9,5411,Grocery,2,68,111,1.0,62.56,62.56,0.0,0.0,True
U0_C0,0,0,2010-11-22,71.31,5411,Grocery,2,143,111,1.0,131.56,131.56,0.0,0.0,True
U0_C0,0,0,2010-11-22,35.45,5411,Grocery,2,71,111,1.0,65.32,65.32,0.0,0.0,True
U0_C3,0,3,2010-11-24,70.29,5812,Dining,2,141,111,1.0,129.72,129.72,0.0,0.0,True
U0_C3,0,3,2010-11-25,182.72,4814,Other,1,183,111,1.0,168.36,168.36,0.0,0.0,True
U0_C3,0,3,2010-11-25,58.31,5942,Retail,1,58,111,1.0,53.36,53.36,0.0,0.0,True
U0_C3,0,3,2010-11-25,103.32,5311,Retail,1,103,111,1.0,94.76,94.76,0.0,0.0,True
U0_C2,0,2,2010-11-26,52.08,5411,Grocery,2,104,111,1.0,95.68,95.68,0.0,0.0,True
U0_C3,0,3,2010-11-26,191.3,4814,Other,1,191,111,1.0,175.72,175.72,0.0,0.0,True
U0_C3,0,3,2010-11-26,578.04,6300,Other,1,578,111,1.0,531.76,531.76,0.0,0.0,True
U0_C3,0,3,2010-11-26,120.52,5912,Retail,1,121,111,1.0,111.32,111.32,0.0,0.0,True
U0_C2,0,2,2010-11-27,151.03,5300,Retail,1,151,111,1.0,138.92,138.92,0.0,0.0,True
U0_C2,0,2,2010-11-27,37.1,5411,Grocery,2,74,111,1.0,68.08,68.08,0.0,0.0,True
U0_C2,0,2,2010-11-28,35.27,5942,Retail,1,35,111,1.0,32.2,32.2,0.0,0.0,True
U0_C3,0,3,2010-11-29,78.95,5912,Retail,1,79,111,1.0,72.68,72.68,0.0,0.0,True
U0_C2,0,2,2010-11-29,31.48,7230,Other,1,31,111,1.0,28.52,28.52,0.0,0.0,True
U0_C0,0,0,2010-11-30,24.12,7349,Other,1,24,111,1.0,22.08,22.08,0.0,0.0,True
U0_C3,0,3,2010-12-01,160.0,4829,Other,1,160,110,1.0,147.2,147.2,0.0,0.0,True
U0_C3,0,3,2010-12-02,147.64,5541,Fuel,1,148,110,1.0,136.16,136.16,0.0,0.0,True
U0_C0,0,0,2010-12-02,133.14,4814,Other,1,133,110,1.0,122.36,122.36,0.0,0.0,True
U0_C2,0,2,2010-12-02,1.72,5499,Grocery,2,3,110,1.0,2.76,2.76,0.0,0.0,True
U0_C3,0,3,2010-12-03,163.84,5541,Fuel,1,164,110,1.0,150.88,150.88,0.0,0.0,True
U0_C0,0,0,2010-12-04,125.11,5300,Retail,1,125,110,1.0,115.0,115.0,0.0,0.0,True
U0_C0,0,0,2010-12-04,39.44,5912,Retail,1,39,110,1.0,35.88,35.88,0.0,0.0,True
U0_C2,0,2,2010-12-04,73.85,5311,Retail,1,74,110,1.0,68.08,68.08,0.0,0.0,True
U0_C2,0,2,2010-12-04,42.11,5411,Grocery,2,84,110,1.0,77.28,77.28,0.0,0.0,True
U0_C0,0,0,2010-12-05,142.02,4900,Other,1,142,110,1.0,130.64,130.64,0.0,0.0,True
U0_C2,0,2,2010-12-05,148.14,5300,Retail,1,148,110,1.0,136.16,136.16,0.0,0.0,True
U0_C0,0,0,2010-12-05,68.7,5814,Dining,2,137,110,1.0,126.04,126.04,0.0,0.0,True
U0_C0,0,0,2010-12-05,4.29,5815,Retail,1,4,110,1.0,3.68,3.68,0.0,0.0,True
U0_C2,0,2,2010-12-06,137.24,5411,Grocery,2,274,110,1.0,252.08,252.08,0.0,0.0,True
U0_C0,0,0,2010-12-06,94.42,5411,Grocery,2,189,110,1.0,173.88,173.88,0.0,0.0,True
U0_C3,0,3,2010-12-07,158.63,4814,Other,1,159,110,1.0,146.28,146.28,0.0,0.0,True
U0_C0,0,0,2010-12-07,214.32,5300,Retail,1,214,110,1.0,196.88,196.88,0.0,0.0,True
U0_C3,0,3,2010-12-07,39.98,5411,Grocery,2,80,110,1.0,73.6,73.6,0.0,0.0,True
U0_C3,0,3,2010-12-07,38.03,7538,Other,1,38,110,1.0,34.96,34.96,0.0,0.0,True
U0_C3,0,3,2010-12-07,126.74,5300,Retail,1,127,110,1.0,116.84,116.84,0.0,0.0,True
U0_C3,0,3,2010-12-08,144.96,5411,Grocery,2,290,110,1.0,266.8,266.8,0.0,0.0,True
U0_C2,0,2,2010-12-09,40.67,5411,Grocery,2,81,110,1.0,74.52,74.52,0.0,0.0,True
U0_C0,0,0,2010-12-09,51.73,5912,Retail,1,52,110,1.0,47.84,47.84,0.0,0.0,True
U0_C2,0,2,2010-12-09,101.99,5300,Retail,1,102,110,1.0,93.84,93.84,0.0,0.0,True
U0_C3,0,3,2010-12-10,36.25,5912,Retail,1,36,110,1.0,33.12,33.12,0.0,0.0,True
U0_C3,0,3,2010-12-11,124.48,5411,Grocery,2,249,110,1.0,229.08,229.08,0.0,0.0,True
U0_C2,0,2,2010-12-11,59.95,5211,Retail,1,60,110,1.0,55.2,55.2,0.0,0.0,True
U0_C0,0,0,2010-12-12,81.3,5812,Dining,2,163,110,1.0,149.96,149.96,0.0,0.0,True
U0_C3,0,3,2010-12-12,155.83,5411,Grocery,2,312,110,1.0,287.04,287.04,0.0,0.0,True
U0_C0,0,0,2010-12-12,61.51,7538,Other,1,62,110,1.0,57.04,57.04,0.0,0.0,True
U0_C3,0,3,2010-12-12,144.25,4900,Other,1,144,110,1.0,132.48,132.48,0.0,0.0,True
U0_C3,0,3,2010-12-13,88.73,5300,Retail,1,89,110,1.0,81.88,81.88,0.0,0.0,True
U0_C3,0,3,2010-12-13,29.2,4900,Other,1,29,110,1.0,26.68,26.68,0.0,0.0,True
U0_C3,0,3,2010-12-13,115.64,5651,Retail,1,116,110,1.0,106.72,106.72,0.0,0.0,True
U0_C3,0,3,2010-12-13,115.33,5651,Retail,1,115,110,1.0,105.8,105.8,0.0,0.0,True
U0_C3,0,3,2010-12-14,140.47,5912,Retail,1,140,110,1.0,128.8,128.8,0.0,0.0,True
U0_C3,0,3,2010-12-14,146.24,5411,Grocery,2,292,110,1.0,268.64,268.64,0.0,0.0,True
U0_C3,0,3,2010-12-14,163.34,4900,Other,1,163,110,1.0,149.96,149.96,0.0,0.0,True
U0_C0,0,0,2010-12-14,30.07,5251,Retail,1,30,110,1.0,27.6,27.6,0.0,0.0,True
U0_C3,0,3,2010-12-15,42.39,5411,Grocery,2,85,110,1.0,78.2,78.2,0.0,0.0,True
U0_C3,0,3,2010-12-15,47.45,7538,Other,1,47,110,1.0,43.24,43.24,0.0,0.0,True
U0_C2,0,2,2010-12-15,86.88,5300,Retail,1,87,110,1.0,80.04,80.04,0.0,0.0,True
U0_C3,0,3,2010-12-16,149.93,5300,Retail,1,150,110,1.0,138.0,138.0,0.0,0.0,True
U0_C0,0,0,2010-12-16,9.11,5812,Dining,2,18,110,1.0,16.56,16.56,0.0,0.0,True
U0_C2,0,2,2010-12-16,37.4,5912,Retail,1,37,110,1.0,34.04,34.04,0.0,0.0,True
U0_C0,0,0,2010-12-17,25.39,5942,Retail,1,25,110,1.0,23.0,23.0,0.0,0.0,True
U0_C3,0,3,2010-12-17,128.68,5411,Grocery,2,257,110,1.0,236.44,236.44,0.0,0.0,True
U0_C3,0,3,2010-12-17,13.44,5912,Retail,1,13,110,1.0,11.96,11.96,0.0,0.0,True
U0_C2,0,2,2010-12-17,138.27,4900,Other,1,138,110,1.0,126.96,126.96,0.0,0.0,True
U0_C3,0,3,2010-12-18,-51.0,5541,Fuel,1,-51,110,1.0,-46.92,-46.92,0.0,0.0,True
U0_C0,0,0,2010-12-18,137.38,5411,Grocery,2,275,110,1.0,253.0,253.0,0.0,0.0,True
U0_C0,0,0,2010-12-18,41.67,5942,Retail,1,42,110,1.0,38.64,38.64,0.0,0.0,True
U0_C3,0,3,2010-12-18,75.51,5541,Fuel,1,76,110,1.0,69.92,69.92,0.0,0.0,True
U0_C3,0,3,2010-12-18,51.0,5541,Fuel,1,51,110,1.0,46.92,46.92,0.0,0.0,True
U0_C2,0,2,2010-12-18,70.68,5311,Retail,1,71,110,1.0,65.32,65.32,0.0,0.0,True
U0_C2,0,2,2010-12-19,32.08,5300,Retail,1,32,110,1.0,29.44,29.44,0.0,0.0,True
U0_C2,0,2,2010-12-19,8.4,5411,Grocery,2,17,110,1.0,15.64,15.64,0.0,0.0,True
U0_C2,0,2,2010-12-19,150.0,5300,Retail,1,150,110,1.0,138.0,138.0,0.0,0.0,True
U0_C0,0,0,2010-12-19,42.04,5912,Retail,1,42,110,1.0,38.64,38.64,0.0,0.0,True
U0_C0,0,0,2010-12-19,147.85,4814,Other,1,148,110,1.0,136.16,136.16,0.0,0.0,True
U0_C3,0,3,2010-12-20,185.19,5912,Retail,1,185,110,1.0,170.2,170.2,0.0,0.0,True
U0_C2,0,2,2010-12-20,4.4,5411,Grocery,2,9,110,1.0,8.28,8.28,0.0,0.0,True
U0_C2,0,2,2010-12-21,121.5,5411,Grocery,2,243,110,1.0,223.56,223.56,0.0,0.0,True
U0_C0,0,0,2010-12-21,87.97,5411,Grocery,2,176,110,1.0,161.92,161.92,0.0,0.0,True
U0_C3,0,3,2010-12-21,207.27,5912,Retail,1,207,110,1.0,190.44,190.44,0.0,0.0,True
U0_C3,0,3,2010-12-21,19.1,5912,Retail,1,19,110,1.0,17.48,17.48,0.0,0.0,True
U0_C3,0,3,2010-12-22,114.24,5912,Retail,1,114,110,1.0,104.88,104.88,0.0,0.0,True
U0_C2,0,2,2010-12-23,39.12,5411,Grocery,2,78,110,1.0,71.76,71.76,0.0,0.0,True
U0_C2,0,2,2010-12-24,140.0,4829,Other,1,140,110,1.0,128.8,128.8,0.0,0.0,True
U0_C3,0,3,2010-12-24,158.06,5411,Grocery,2,316,110,1.0,290.72,290.72,0.0,0.0,True
U0_C3,0,3,2010-12-24,35.36,5411,Grocery,2,71,110,1.0,65.32,65.32,0.0,0.0,True
U0_C2,0,2,2010-12-25,45.56,5942,Retail,1,46,110,1.0,42.32,42.32,0.0,0.0,True
U0_C2,0,2,2010-12-26,5.93,5815,Retail,1,6,110,1.0,5.52,5.52,0.0,0.0,True
U0_C3,0,3,2010-12-26,553.8,6300,Other,1,554,110,1.0,509.68,509.68,0.0,0.0,True
U0_C2,0,2,2010-12-26,105.37,5411,Grocery,2,211,110,1.0,194.12,194.12,0.0,0.0,True
U0_C3,0,3,2010-12-26,47.62,5411,Grocery,2,95,110,1.0,87.4,87.4,0.0,0.0,True
U0_C3,0,3,2010-12-26,118.01,5912,Retail,1,118,110,1.0,108.56,108.56,0.0,0.0,True
U0_C3,0,3,2010-12-27,38.37,5912,Retail,1,38,110,1.0,34.96,34.96,0.0,0.0,True
U0_C3,0,3,2010-12-27,72.88,5311,Retail,1,73,110,1.0,67.16,67.16,0.0,0.0,True
U0_C3,0,3,2010-12-27,34.27,7230,Other,1,34,110,1.0,31.28,31.28,0.0,0.0,True
U0_C3,0,3,2010-12-28,56.62,5912,Retail,1,57,110,1.0,52.44,52.44,0.0,0.0,True
U0_C2,0,2,2010-12-28,146.45,5912,Retail,1,146,110,1.0,134.32,134.32,0.0,0.0,True
U0_C3,0,3,2010-12-29,101.58,5541,Fuel,1,102,110,1.0,93.84,93.84,0.0,0.0,True
U0_C2,0,2,2010-12-30,64.65,7538,Other,1,65,110,1.0,59.8,59.8,0.0,0.0,True
U0_C2,0,2,2010-12-30,39.67,7538,Other,1,40,110,1.0,36.8,36.8,0.0,0.0,True
U0_C3,0,3,2010-12-30,140.0,4829,Other,1,140,110,1.0,128.8,128.8,0.0,0.0,True
U0_C3,0,3,2010-12-30,67.9,5499,Grocery,2,136,110,1.0,125.12,125.12,0.0,0.0,True
U0_C3,0,3,2010-12-30,-95.0,5499,Grocery,2,-190,110,1.0,-174.8,-174.8,0.0,0.0,True
U0_C3,0,3,2010-12-30,95.0,5499,Grocery,2,190,110,1.0,174.8,174.8,0.0,0.0,True
U0_C3,0,3,2010-12-30,132.19,5300,Retail,1,132,110,1.0,121.44,121.44,0.0,0.0,True
U0_C2,0,2,2010-12-31,61.77,7538,Other,1,62,110,1.0,57.04,57.04,0.0,0.0,True
U0_C3,0,3,2010-12-31,14.31,5912,Retail,1,14,110,1.0,12.88,12.88,0.0,0.0,True
U0_C3,0,3,2010-12-31,74.87,5300,Retail,1,75,110,1.0,69.0,69.0,0.0,0.0,True
U0_C3,0,3,2010-12-31,127.97,5411,Grocery,2,256,110,1.0,235.52,235.52,0.0,0.0,True
U0_C3,0,3,2011-01-01,129.25,5541,Fuel,1,129,109,1.0,118.68,118.68,0.0,0.0,True
U0_C3,0,3,2011-01-02,108.31,5912,Retail,1,108,109,1.0,99.36,99.36,0.0,0.0,True
U0_C3,0,3,2011-01-02,236.6,7995,Other,1,237,109,1.0,218.04,218.04,0.0,0.0,True
U0_C3,0,3,2011-01-02,42.3,5411,Grocery,2,85,109,1.0,78.2,78.2,0.0,0.0,True
U0_C0,0,0,2011-01-02,79.88,5499,Grocery,2,160,109,1.0,147.2,147.2,0.0,0.0,True
U0_C0,0,0,2011-01-02,91.0,5499,Grocery,2,182,109,1.0,167.44,167.44,0.0,0.0,True
U0_C0,0,0,2011-01-02,-91.0,5499,Grocery,2,-182,109,1.0,-167.44,-167.44,0.0,0.0,True
U0_C3,0,3,2011-01-02,150.95,5300,Retail,1,151,109,1.0,138.92,138.92,0.0,0.0,True
U0_C3,0,3,2011-01-03,142.33,5300,Retail,1,142,109,1.0,130.64,130.64,0.0,0.0,True
U0_C0,0,0,2011-01-03,54.25,5211,Retail,1,54,109,1.0,49.68,49.68,0.0,0.0,True
U0_C0,0,0,2011-01-03,10.47,5411,Grocery,2,21,109,1.0,19.32,19.32,0.0,0.0,True
U0_C0,0,0,2011-01-03,42.97,5411,Grocery,2,86,109,1.0,79.12,79.12,0.0,0.0,True
U0_C0,0,0,2011-01-04,39.4,5942,Retail,1,39,109,1.0,35.88,35.88,0.0,0.0,True
U0_C3,0,3,2011-01-05,76.24,7538,Other,1,76,109,1.0,69.92,69.92,0.0,0.0,True
U0_C0,0,0,2011-01-05,30.65,5912,Retail,1,31,109,1.0,28.52,28.52,0.0,0.0,True
U0_C2,0,2,2011-01-05,11.98,5411,Grocery,2,24,109,1.0,22.08,22.08,0.0,0.0,True
U0_C0,0,0,2011-01-06,19.03,5411,Grocery,2,38,109,1.0,34.96,34.96,0.0,0.0,True
U0_C3,0,3,2011-01-07,124.87,5411,Grocery,2,250,109,1.0,230.0,230.0,0.0,0.0,True
U0_C3,0,3,2011-01-07,639.5,7531,Other,1,640,109,1.0,588.8,588.8,0.0,0.0,True
U0_C3,0,3,2011-01-07,53.65,7538,Other,1,54,109,1.0,49.68,49.68,0.0,0.0,True
U0_C3,0,3,2011-01-07,73.08,7538,Other,1,73,109,1.0,67.16,67.16,0.0,0.0,True
U0_C0,0,0,2011-01-07,38.49,5942,Retail,1,38,109,1.0,34.96,34.96,0.0,0.0,True
U0_C2,0,2,2011-01-07,24.38,5193,Other,1,24,109,1.0,22.08,22.08,0.0,0.0,True
U0_C2,0,2,2011-01-07,151.89,5311,Retail,1,152,109,1.0,139.84,139.84,0.0,0.0,True
U0_C3,0,3,2011-01-07,161.73,5300,Retail,1,162,109,1.0,149.04,149.04,0.0,0.0,True
U0_C3,0,3,2011-01-07,95.95,5814,Dining,2,192,109,1.0,176.64,176.64,0.0,0.0,True
U0_C3,0,3,2011-01-08,115.97,5411,Grocery,2,232,109,1.0,213.44,213.44,0.0,0.0,True
U0_C0,0,0,2011-01-08,142.91,5411,Grocery,2,286,109,1.0,263.12,263.12,0.0,0.0,True
U0_C3,0,3,2011-01-09,46.06,5912,Retail,1,46,109,1.0,42.32,42.32,0.0,0.0,True
U0_C3,0,3,2011-01-09,12.27,5411,Grocery,2,25,109,1.0,23.0,23.0,0.0,0.0,True
U0_C3,0,3,2011-01-09,76.04,5411,Grocery,2,152,109,1.0,139.84,139.84,0.0,0.0,True
U0_C0,0,0,2011-01-10,-75.0,5541,Fuel,1,-75,109,1.0,-69.0,-69.0,0.0,0.0,True
U0_C0,0,0,2011-01-10,75.0,5541,Fuel,1,75,109,1.0,69.0,69.0,0.0,0.0,True
U0_C0,0,0,2011-01-10,50.96,5541,Fuel,1,51,109,1.0,46.92,46.92,0.0,0.0,True
U0_C0,0,0,2011-01-10,32.59,5300,Retail,1,33,109,1.0,30.36,30.36,0.0,0.0,True
U0_C2,0,2,2011-01-10,41.27,5912,Retail,1,41,109,1.0,37.72,37.72,0.0,0.0,True
U0_C3,0,3,2011-01-10,175.02,5300,Retail,1,175,109,1.0,161.0,161.0,0.0,0.0,True
U0_C0,0,0,2011-01-10,75.91,5814,Dining,2,152,109,1.0,139.84,139.84,0.0,0.0,True
U0_C0,0,0,2011-01-10,6.99,5815,Retail,1,7,109,1.0,6.44,6.44,0.0,0.0,True
U0_C0,0,0,2011-01-11,60.04,5411,Grocery,2,120,109,1.0,110.4,110.4,0.0,0.0,True
U0_C3,0,3,2011-01-11,42.05,5411,Grocery,2,84,109,1.0,77.28,77.28,0.0,0.0,True
U0_C2,0,2,2011-01-11,10.57,5541,Fuel,1,11,109,1.0,10.12,10.12,0.0,0.0,True
U0_C2,0,2,2011-01-12,5.5,5300,Retail,1,6,109,1.0,5.52,5.52,0.0,0.0,True
U0_C0,0,0,2011-01-12,43.94,5311,Retail,1,44,109,1.0,40.48,40.48,0.0,0.0,True
U0_C3,0,3,2011-01-12,49.73,5912,Retail,1,50,109,1.0,46.0,46.0,0.0,0.0,True
U0_C3,0,3,2011-01-13,35.5,5912,Retail,1,36,109,1.0,33.12,33.12,0.0,0.0,True
U0_C3,0,3,2011-01-13,21.85,7538,Other,1,22,109,1.0,20.24,20.24,0.0,0.0,True
U0_C3,0,3,2011-01-14,103.1,5719,Retail,1,103,109,1.0,94.76,94.76,0.0,0.0,True
U0_C3,0,3,2011-01-14,163.61,5311,Retail,1,164,109,1.0,150.88,150.88,0.0,0.0,True
U0_C2,0,2,2011-01-14,37.91,5912,Retail,1,38,109,1.0,34.96,34.96,0.0,0.0,True
U0_C3,0,3,2011-01-15,109.97,5912,Retail,1,110,109,1.0,101.2,101.2,0.0,0.0,True
U0_C3,0,3,2011-01-15,102.19,5541,Fuel,1,102,109,1.0,93.84,93.84,0.0,0.0,True
U0_C3,0,3,2011-01-15,93.0,5499,Grocery,2,186,109,1.0,171.12,171.12,0.0,0.0,True
U0_C3,0,3,2011-01-15,-93.0,5499,Grocery,2,-186,109,1.0,-171.12,-171.12,0.0,0.0,True
U0_C3,0,3,2011-01-15,84.76,5499,Grocery,2,170,109,1.0,156.4,156.4,0.0,0.0,True
U0_C0,0,0,2011-01-16,13.79,7210,Other,1,14,109,1.0,12.88,12.88,0.0,0.0,True
U0_C3,0,3,2011-01-16,140.0,4829,Other,1,140,109,1.0,128.8,128.8,0.0,0.0,True
U0_C3,0,3,2011-01-16,127.73,5541,Fuel,1,128,109,1.0,117.76,117.76,0.0,0.0,True
U0_C3,0,3,2011-01-16,83.13,5411,Grocery,2,166,109,1.0,152.72,152.72,0.0,0.0,True
U0_C3,0,3,2011-01-17,68.48,5814,Dining,2,137,109,1.0,126.04,126.04,0.0,0.0,True
U0_C2,0,2,2011-01-17,10.69,5812,Dining,2,21,109,1.0,19.32,19.32,0.0,0.0,True
U0_C3,0,3,2011-01-17,140.87,4900,Other,1,141,109,1.0,129.72,129.72,0.0,0.0,True
U0_C0,0,0,2011-01-17,7.0,5541,Fuel,1,7,109,1.0,6.44,6.44,0.0,0.0,True
U0_C0,0,0,2011-01-17,83.01,5411,Grocery,2,166,109,1.0,152.72,152.72,0.0,0.0,True
U0_C3,0,3,2011-01-17,189.59,5300,Retail,1,190,109,1.0,174.8,174.8,0.0,0.0,True
U0_C2,0,2,2011-01-18,99.77,5300,Retail,1,100,109,1.0,92.0,92.0,0.0,0.0,True
U0_C2,0,2,2011-01-18,36.32,5912,Retail,1,36,109,1.0,33.12,33.12,0.0,0.0,True
U0_C0,0,0,2011-01-19,42.02,5942,Retail,1,42,109,1.0,38.64,38.64,0.0,0.0,True
U0_C2,0,2,2011-01-19,37.13,5411,Grocery,2,74,109,1.0,68.08,68.08,0.0,0.0,True
U0_C2,0,2,2011-01-19,-95.0,5499,Grocery,2,-190,109,1.0,-174.8,-174.8,0.0,0.0,True
U0_C2,0,2,2011-01-19,95.0,5499,Grocery,2,190,109,1.0,174.8,174.8,0.0,0.0,True
