User,Card,transaction_date,transaction_month,transaction_year,amount_usd,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,spend_category,has_error_flag,is_fraud_flag
0,2,2019-08-24,2019-08,2019,91.27,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,2,2019-08-27,2019-08,2019,125.52,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,2,2019-08-31,2019-08,2019,46.75,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,2,2019-09-02,2019-09,2019,13.28,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,2,2019-09-06,2019-09,2019,73.31,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-09-07,2019-09,2019,41.76,Chip Transaction,7.94533e+18,La Verne,CA,91750.0,4900,Utilities,0,0
0,2,2019-09-08,2019-09,2019,47.5,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-09-09,2019-09,2019,40.32,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,2,2019-09-10,2019-09,2019,119.24,Online Transaction,7.0356e+18,ONLINE,,,5311,Retail,0,0
0,2,2019-09-10,2019-09,2019,16.27,Swipe Transaction,-6.73317e+18,Mira Loma,CA,91752.0,7832,Services,0,0
0,2,2019-09-11,2019-09,2019,24.35,Chip Transaction,-5.41338e+18,La Verne,CA,91750.0,5813,Dining,0,0
0,2,2019-09-12,2019-09,2019,7.0,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,2,2019-09-14,2019-09,2019,29.22,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,2,2019-09-19,2019-09,2019,106.84,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,1,0
0,2,2019-09-19,2019-09,2019,94.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,2,2019-09-19,2019-09,2019,64.61,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,2,2019-09-19,2019-09,2019,-94.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,2,2019-09-25,2019-09,2019,17.24,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,2,2019-10-01,2019-10,2019,6.61,Online Transaction,6.45521e+18,ONLINE,,,5815,Dining,0,0
0,2,2019-10-05,2019-10,2019,72.46,Chip Transaction,-8.12952e+18,La Verne,CA,91750.0,5211,Retail,0,0
0,2,2019-10-06,2019-10,2019,123.39,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-10-06,2019-10,2019,133.21,Chip Transaction,8.38425e+17,Mira Loma,CA,91752.0,4814,Telecom/Utilities,0,0
0,2,2019-10-07,2019-10,2019,139.01,Online Transaction,-7.42109e+18,ONLINE,,,5311,Retail,0,0
0,2,2019-10-10,2019-10,2019,41.99,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,2,2019-10-12,2019-10,2019,36.11,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,2,2019-10-15,2019-10,2019,132.51,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-10-15,2019-10,2019,1.79,Chip Transaction,-7.35262e+18,Detroit,MI,48202.0,5921,Retail,0,0
0,2,2019-10-18,2019-10,2019,10.69,Chip Transaction,-1.04662e+18,Detroit,MI,48202.0,5812,Dining,0,0
0,2,2019-10-24,2019-10,2019,10.8,Chip Transaction,4.72291e+18,Highland Park,MI,48203.0,5411,Retail,0,0
0,2,2019-10-24,2019-10,2019,86.59,Chip Transaction,-5.09543e+18,Detroit,MI,48202.0,5812,Dining,0,0
0,2,2019-10-29,2019-10,2019,28.34,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-10-30,2019-10,2019,64.7,Chip Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,2,2019-11-02,2019-11,2019,72.75,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,2,2019-11-03,2019-11,2019,164.14,Online Transaction,-9.09268e+18,ONLINE,,,4900,Utilities,0,0
0,2,2019-11-04,2019-11,2019,41.88,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,2,2019-11-04,2019-11,2019,189.72,Chip Transaction,8.38425e+17,Mira Loma,CA,91752.0,4814,Telecom/Utilities,0,0
0,2,2019-11-06,2019-11,2019,896.56,Chip Transaction,-8.19461e+18,Garden Grove,CA,92840.0,3001,Travel,0,0
0,2,2019-11-09,2019-11,2019,149.7,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,2,2019-11-09,2019-11,2019,39.38,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,2,2019-11-10,2019-11,2019,59.24,Chip Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,2,2019-11-10,2019-11,2019,60.04,Chip Transaction,-7.14667e+18,Monterey Park,CA,91755.0,5970,Retail,0,0
0,2,2019-11-12,2019-11,2019,138.22,Chip Transaction,1.91348e+18,Cabazon,CA,92230.0,5300,Retail,0,0
0,2,2019-11-13,2019-11,2019,10.59,Chip Transaction,7.06958e+18,San Diego,CA,92154.0,5812,Dining,0,0
0,2,2019-11-17,2019-11,2019,47.12,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-11-18,2019-11,2019,121.65,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,1,0
0,2,2019-11-19,2019-11,2019,22.74,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-11-20,2019-11,2019,58.01,Chip Transaction,-3.34594e+18,La Verne,CA,91750.0,7538,Services,0,0
0,2,2019-11-20,2019-11,2019,6.28,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,2,2019-11-25,2019-11,2019,582.26,Chip Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,2,2019-11-27,2019-11,2019,94.46,Chip Transaction,1.91348e+18,Staten Island,NY,10302.0,5300,Retail,0,0
0,2,2019-11-28,2019-11,2019,41.24,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-11-29,2019-11,2019,141.36,Chip Transaction,-6.40666e+18,San Antonio,TX,78261.0,3390,Travel,0,0
0,2,2019-11-30,2019-11,2019,29.8,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-12-01,2019-12,2019,36.6,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-12-01,2019-12,2019,64.63,Chip Transaction,-3.34594e+18,La Verne,CA,91750.0,7538,Services,0,0
0,2,2019-12-01,2019-12,2019,55.41,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,2,2019-12-04,2019-12,2019,1.97,Chip Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,2,2019-12-13,2019-12,2019,151.73,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-12-14,2019-12,2019,119.77,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,2,2019-12-19,2019-12,2019,37.16,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,2,2019-12-23,2019-12,2019,192.91,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-12-23,2019-12,2019,35.9,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,2,2019-12-23,2019-12,2019,1.42,Chip Transaction,6.6665e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,2,2019-12-24,2019-12,2019,129.85,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2019-12-25,2019-12,2019,80.89,Chip Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,2,2019-12-26,2019-12,2019,111.11,Chip Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,2,2020-01-02,2020-01,2020,12.17,Chip Transaction,-1.09672e+18,San Antonio,TX,78258.0,5812,Dining,0,0
0,2,2020-01-04,2020-01,2020,10.06,Chip Transaction,-1.09672e+18,San Antonio,TX,78258.0,5812,Dining,0,0
0,2,2020-01-04,2020-01,2020,14.69,Chip Transaction,-4.50054e+18,San Antonio,TX,78258.0,5814,Dining,0,0
0,2,2020-01-08,2020-01,2020,115.82,Chip Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,2,2020-01-11,2020-01,2020,54.11,Chip Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,2,2020-01-12,2020-01,2020,149.81,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2020-01-16,2020-01,2020,116.02,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,2,2020-01-16,2020-01,2020,164.81,Online Transaction,-9.09268e+18,ONLINE,,,4900,Utilities,0,0
0,2,2020-01-20,2020-01,2020,35.76,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2020-01-25,2020-01,2020,44.0,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2020-01-25,2020-01,2020,63.33,Chip Transaction,6.66197e+18,Ontario,CA,91761.0,5211,Retail,0,0
0,2,2020-01-28,2020-01,2020,78.1,Chip Transaction,-4.50054e+18,La Verne,CA,91750.0,5814,Dining,0,0
0,2,2020-01-30,2020-01,2020,175.07,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,2,2020-01-30,2020-01,2020,32.0,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,2,2020-01-30,2020-01,2020,37.84,Swipe Transaction,-6.73317e+18,Mira Loma,CA,91752.0,7832,Services,0,0
0,2,2020-02-01,2020-02,2020,133.61,Chip Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,2,2020-02-03,2020-02,2020,70.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,2,2020-02-03,2020-02,2020,-70.0,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,2,2020-02-03,2020-02,2020,57.02,Chip Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,2,2020-02-07,2020-02,2020,157.33,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,2,2020-02-07,2020-02,2020,40.37,Chip Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,2,2020-02-08,2020-02,2020,68.86,Chip Transaction,-8.12952e+18,La Verne,CA,91750.0,5211,Retail,0,0
0,2,2020-02-09,2020-02,2020,88.96,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,2,2020-02-09,2020-02,2020,70.07,Chip Transaction,-4.50054e+18,La Verne,CA,91750.0,5814,Dining,0,0
0,2,2020-02-11,2020-02,2020,25.54,Chip Transaction,-8.68256e+16,La Verne,CA,91750.0,7230,Services,0,0
0,2,2020-02-12,2020-02,2020,134.96,Chip Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,2,2020-02-13,2020-02,2020,26.62,Chip Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2020-02-16,2020-02,2020,22.27,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,2,2020-02-16,2020-02,2020,45.94,Chip Transaction,-5.90412e+18,Diamond Bar,CA,91765.0,5719,Retail,0,0
0,2,2020-02-19,2020-02,2020,107.83,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,2,2020-02-24,2020-02,2020,97.88,Chip Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,2,2020-02-25,2020-02,2020,150.0,Chip Transaction,1.27047e+18,Waianae,HI,96792.0,3730,Travel,0,0
0,2,2020-02-26,2020-02,2020,6.0,Chip Transaction,5.2051e+18,New York,NY,10128.0,5812,Dining,0,0
0,2,2020-02-27,2020-02,2020,180.7,Chip Transaction,1.27047e+18,Waianae,HI,96792.0,3730,Travel,0,0
0,2,2020-02-27,2020-02,2020,-150.0,Chip Transaction,1.27047e+18,Waianae,HI,96792.0,3730,Travel,0,0
0,2,2020-02-28,2020-02,2020,46.77,Chip Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,2,2020-02-28,2020-02,2020,41.05,Chip Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-01-01,2003-01,2003,130.23,Swipe Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,3,2003-01-01,2003-01,2003,73.61,Swipe Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,3,2003-01-02,2003-01,2003,127.26,Swipe Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-01-03,2003-01,2003,40.52,Swipe Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-01-04,2003-01,2003,142.91,Swipe Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-01-04,2003-01,2003,167.39,Swipe Transaction,7.94533e+18,La Verne,CA,91750.0,4900,Utilities,0,0
0,3,2003-01-06,2003-01,2003,59.83,Swipe Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,3,2003-01-08,2003-01,2003,125.85,Swipe Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,3,2003-01-08,2003-01,2003,915.24,Swipe Transaction,-2.18784e+18,San Diego,CA,92123.0,3058,Travel,0,0
0,3,2003-01-09,2003-01,2003,121.53,Swipe Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,1,0
0,3,2003-01-10,2003-01,2003,118.77,Swipe Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,3,2003-01-10,2003-01,2003,38.82,Swipe Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,3,2003-01-11,2003-01,2003,106.77,Swipe Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-01-11,2003-01,2003,161.52,Swipe Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-01-11,2003-01,2003,19.46,Swipe Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,3,2003-01-11,2003-01,2003,152.74,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-01-12,2003-01,2003,204.23,Online Transaction,1.10833e+18,ONLINE,,,4899,Telecom/Utilities,0,0
0,3,2003-01-13,2003-01,2003,86.58,Swipe Transaction,-8.12952e+18,La Verne,CA,91750.0,5211,Retail,0,0
0,3,2003-01-14,2003-01,2003,111.04,Swipe Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-01-15,2003-01,2003,127.33,Swipe Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,3,2003-01-15,2003-01,2003,73.52,Swipe Transaction,4.05526e+18,La Verne,CA,91750.0,7538,Services,0,0
0,3,2003-01-16,2003-01,2003,130.15,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-01-16,2003-01,2003,146.4,Swipe Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,3,2003-01-16,2003-01,2003,57.06,Swipe Transaction,3.18952e+18,La Verne,CA,91750.0,5311,Retail,0,0
0,3,2003-01-16,2003-01,2003,-50.0,Swipe Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,3,2003-01-16,2003-01,2003,72.97,Swipe Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,3,2003-01-16,2003-01,2003,50.0,Swipe Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,3,2003-01-17,2003-01,2003,50.9,Swipe Transaction,4.05526e+18,La Verne,CA,91750.0,7538,Services,0,0
0,3,2003-01-17,2003-01,2003,50.39,Swipe Transaction,-1.60579e+18,La Verne,CA,91750.0,5812,Dining,0,0
0,3,2003-01-18,2003-01,2003,133.8,Swipe Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,3,2003-01-19,2003-01,2003,161.24,Swipe Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,3,2003-01-20,2003-01,2003,67.89,Swipe Transaction,-8.12952e+18,La Verne,CA,91750.0,5211,Retail,0,0
0,3,2003-01-21,2003-01,2003,186.99,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-01-22,2003-01,2003,44.9,Swipe Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,3,2003-01-22,2003-01,2003,94.02,Swipe Transaction,3.18952e+18,La Verne,CA,91750.0,5311,Retail,0,0
0,3,2003-01-23,2003-01,2003,215.23,Swipe Transaction,-8.13585e+18,La Verne,CA,91750.0,8043,Other,0,0
0,3,2003-01-24,2003-01,2003,108.4,Swipe Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-01-24,2003-01,2003,35.64,Swipe Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-01-24,2003-01,2003,111.35,Swipe Transaction,8.38425e+17,Mira Loma,CA,91752.0,4814,Telecom/Utilities,0,0
0,3,2003-01-25,2003-01,2003,7.44,Swipe Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,3,2003-01-26,2003-01,2003,159.57,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-01-27,2003-01,2003,10.92,Swipe Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,3,2003-01-28,2003-01,2003,126.05,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-01-28,2003-01,2003,57.25,Online Transaction,-4.24141e+18,ONLINE,,,7349,Services,0,0
0,3,2003-01-29,2003-01,2003,201.99,Online Transaction,8.52873e+18,ONLINE,,,4899,Telecom/Utilities,0,0
0,3,2003-01-30,2003-01,2003,139.2,Swipe Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,3,2003-01-30,2003-01,2003,91.81,Swipe Transaction,-4.50054e+18,La Verne,CA,91750.0,5814,Dining,0,0
0,3,2003-01-31,2003-01,2003,393.2,Online Transaction,4.79601e+18,ONLINE,,,5732,Retail,0,0
0,3,2003-02-01,2003-02,2003,88.77,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-02-02,2003-02,2003,139.8,Swipe Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,3,2003-02-02,2003-02,2003,466.0,Swipe Transaction,-8.56695e+18,Hawthorne,CA,90250.0,3640,Travel,0,0
0,3,2003-02-05,2003-02,2003,89.11,Swipe Transaction,7.06958e+18,Bell Gardens,CA,90201.0,5812,Dining,0,0
0,3,2003-02-06,2003-02,2003,-466.0,Swipe Transaction,-8.56695e+18,Hawthorne,CA,90250.0,3640,Travel,0,0
0,3,2003-02-06,2003-02,2003,132.19,Swipe Transaction,-8.56695e+18,Hawthorne,CA,90250.0,3640,Travel,0,0
0,3,2003-02-07,2003-02,2003,194.51,Swipe Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,3,2003-02-08,2003-02,2003,136.69,Swipe Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-02-08,2003-02,2003,124.29,Swipe Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,3,2003-02-09,2003-02,2003,89.14,Swipe Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,3,2003-02-09,2003-02,2003,7.84,Online Transaction,-2.04205e+18,ONLINE,,,5815,Dining,0,0
0,3,2003-02-10,2003-02,2003,137.24,Swipe Transaction,6.13029e+18,La Verne,CA,91750.0,5651,Retail,0,0
0,3,2003-02-11,2003-02,2003,120.05,Swipe Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,3,2003-02-11,2003-02,2003,59.27,Swipe Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-02-12,2003-02,2003,115.61,Swipe Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-02-13,2003-02,2003,94.85,Swipe Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,3,2003-02-14,2003-02,2003,44.38,Swipe Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-02-16,2003-02,2003,101.06,Swipe Transaction,8.08093e+18,Monterey Park,CA,91754.0,5310,Retail,0,0
0,3,2003-02-17,2003-02,2003,101.01,Swipe Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-02-18,2003-02,2003,47.18,Swipe Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,3,2003-02-19,2003-02,2003,153.38,Swipe Transaction,-7.27612e+17,Monterey Park,CA,91754.0,5411,Retail,0,0
0,3,2003-02-20,2003-02,2003,118.71,Online Transaction,8.52873e+18,ONLINE,,,4899,Telecom/Utilities,0,0
0,3,2003-02-21,2003-02,2003,40.42,Swipe Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,3,2003-02-21,2003-02,2003,105.23,Swipe Transaction,-1.60579e+18,La Verne,CA,91750.0,5812,Dining,0,0
0,3,2003-02-22,2003-02,2003,160.0,Swipe Transaction,-4.28247e+18,Mira Loma,CA,91752.0,4829,Telecom/Utilities,0,0
0,3,2003-02-24,2003-02,2003,140.0,Online Transaction,-6.79608e+18,ONLINE,,,4722,Travel,0,0
0,3,2003-02-24,2003-02,2003,223.0,Swipe Transaction,-7.80705e+18,Zurich,Switzerland,,3684,Travel,0,0
0,3,2003-02-27,2003-02,2003,87.81,Online Transaction,-6.79608e+18,ONLINE,,,4722,Travel,0,0
0,3,2003-02-27,2003-02,2003,-140.0,Online Transaction,-6.79608e+18,ONLINE,,,4722,Travel,0,0
0,3,2003-02-27,2003-02,2003,-223.0,Swipe Transaction,-7.80705e+18,Zurich,Switzerland,,3684,Travel,0,0
0,3,2003-02-27,2003-02,2003,116.08,Swipe Transaction,-7.80705e+18,Zurich,Switzerland,,3684,Travel,0,0
0,3,2003-02-28,2003-02,2003,144.97,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-02-28,2003-02,2003,82.34,Swipe Transaction,-4.50054e+18,La Verne,CA,91750.0,5814,Dining,0,0
0,3,2003-03-02,2003-03,2003,137.67,Swipe Transaction,1.91348e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-03-03,2003-03,2003,38.41,Swipe Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-03-03,2003-03,2003,64.61,Swipe Transaction,3.95215e+18,La Verne,CA,91750.0,7538,Services,0,0
0,3,2003-03-03,2003-03,2003,84.73,Swipe Transaction,-5.0235e+18,Mira Loma,CA,91752.0,5812,Dining,0,0
0,3,2003-03-03,2003-03,2003,70.34,Swipe Transaction,-1.60579e+18,La Verne,CA,91750.0,5812,Dining,0,0
0,3,2003-03-04,2003-03,2003,45.75,Swipe Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-03-04,2003-03,2003,140.01,Swipe Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-03-04,2003-03,2003,10.71,Swipe Transaction,-4.50054e+18,La Verne,CA,91750.0,5814,Dining,0,0
0,3,2003-03-04,2003-03,2003,38.07,Swipe Transaction,8.38425e+17,Mira Loma,CA,91752.0,4814,Telecom/Utilities,0,0
0,3,2003-03-05,2003-03,2003,121.52,Swipe Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,1,0
0,3,2003-03-05,2003-03,2003,136.51,Swipe Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,3,2003-03-06,2003-03,2003,135.92,Swipe Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
0,3,2003-03-07,2003-03,2003,39.32,Swipe Transaction,-5.47568e+18,Monterey Park,CA,91755.0,5942,Retail,0,0
0,3,2003-03-09,2003-03,2003,399.0,Swipe Transaction,4.8349e+17,Sioux City,IA,51108.0,3504,Travel,0,0
0,3,2003-03-09,2003-03,2003,973.56,Swipe Transaction,-8.19461e+18,Garden Grove,CA,92840.0,3001,Travel,0,0
0,3,2003-03-12,2003-03,2003,37.39,Swipe Transaction,5.81722e+18,Onawa,IA,51040.0,5912,Retail,1,0
0,3,2003-03-13,2003-03,2003,-399.0,Swipe Transaction,4.8349e+17,Sioux City,IA,51108.0,3504,Travel,0,0
0,3,2003-03-13,2003-03,2003,162.18,Swipe Transaction,4.8349e+17,Sioux City,IA,51108.0,3504,Travel,0,0
0,3,2003-03-13,2003-03,2003,9.65,Online Transaction,-5.21142e+17,ONLINE,,,5815,Dining,0,0
0,3,2003-03-14,2003-03,2003,130.83,Swipe Transaction,2.02755e+18,Mira Loma,CA,91752.0,5541,Fuel,0,0
0,3,2003-03-15,2003-03,2003,136.82,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-03-15,2003-03,2003,53.27,Swipe Transaction,6.66197e+18,Ontario,CA,91761.0,5211,Retail,0,0
0,3,2003-03-15,2003-03,2003,599.77,Online Transaction,4.16853e+18,ONLINE,,,6300,Other,0,0
0,3,2003-03-16,2003-03,2003,138.58,Swipe Transaction,-3.45515e+16,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-03-17,2003-03,2003,152.71,Swipe Transaction,4.06065e+18,La Verne,CA,91750.0,5411,Retail,0,0
0,3,2003-03-18,2003-03,2003,46.9,Swipe Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,3,2003-03-18,2003-03,2003,61.0,Swipe Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,3,2003-03-18,2003-03,2003,-61.0,Swipe Transaction,-1.28808e+18,La Verne,CA,91750.0,5499,Retail,0,0
0,3,2003-03-19,2003-03,2003,129.33,Swipe Transaction,5.81722e+18,La Verne,CA,91750.0,5912,Retail,0,0
0,3,2003-03-20,2003-03,2003,145.67,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,0,0
0,3,2003-03-21,2003-03,2003,120.98,Swipe Transaction,3.52721e+18,La Verne,CA,91750.0,5300,Retail,1,0
0,3,2003-03-22,2003-03,2003,160.31,Swipe Transaction,-2.45178e+17,La Verne,CA,91750.0,5311,Retail,0,0
